timeWindowStart,views,ttr,dailyUniqueVisitors
2024-02-14T03:00:00,6,470.482,50
2024-02-14T04:00:00,3,140.155,49
2024-02-14T05:00:00,2,0.0,48
2024-02-14T07:00:00,1,182.402,47
2024-02-14T18:00:00,4,55.926,40
2024-02-14T19:00:00,3,209.128,42
2024-02-14T20:00:00,11,83.5,42
2024-02-14T21:00:00,23,431.269,42
2024-02-14T22:00:00,6,1381.626,46
2024-02-14T23:00:00,8,391.25,47
2024-02-15T00:00:00,13,526.411,47
2024-02-15T01:00:00,3,18.439,50
2024-02-15T02:00:00,0,107.152,49
2024-02-15T03:00:00,4,203.496,44
2024-02-15T04:00:00,4,194.566,42
2024-02-15T05:00:00,3,178.017,42
2024-02-15T06:00:00,3,83.439,43
2024-02-15T09:00:00,1,30.0,44
2024-02-15T11:00:00,7,252.933,45
2024-02-15T12:00:00,2,158.301,47
2024-02-15T17:00:00,1,36.836,48
2024-02-15T18:00:00,2,50.245,49
2024-02-15T19:00:00,6,647.696,46
2024-02-15T20:00:00,2,109.348,50
2024-02-15T21:00:00,10,298.001,49
2024-02-15T22:00:00,1,0.0,43
2024-02-15T23:00:00,2,33.634,41
2024-02-16T00:00:00,12,856.682,40
2024-02-16T01:00:00,9,276.784,36
2024-02-16T02:00:00,9,1229.426,38
2024-02-16T03:00:00,9,671.809,43
2024-02-16T04:00:00,3,247.247,45
2024-02-16T05:00:00,6,101.997,44
2024-02-16T06:00:00,1,30.0,44
2024-02-16T08:00:00,0,10.44,43
2024-02-16T09:00:00,1,70.246,43
2024-02-16T22:00:00,1,41.738,31
2024-02-17T00:00:00,2,201.914,30
2024-02-17T01:00:00,4,452.73,24
2024-02-17T02:00:00,2,169.47,23
2024-02-17T04:00:00,5,306.338,12
2024-02-17T05:00:00,1,13.976,11
2024-02-17T07:00:00,1,40.008,6
2024-02-17T08:00:00,1,44.892,6
2024-02-17T10:00:00,1,55.849,6
2024-02-17T20:00:00,7,338.49,6
2024-02-17T21:00:00,1,37.813,7
2024-02-17T23:00:00,1,115.08,7
2024-02-18T02:00:00,2,125.352,5
2024-02-18T04:00:00,5,653.891,6
2024-02-18T05:00:00,4,575.662,7
2024-02-18T06:00:00,1,140.969,8
2024-02-18T07:00:00,1,25.527,9
2024-02-18T08:00:00,4,277.586,10
2024-02-18T09:00:00,1,34.715,10
2024-02-18T12:00:00,6,474.191,11
2024-02-18T13:00:00,3,309.339,12
2024-02-18T19:00:00,6,195.065,12
2024-02-18T20:00:00,1,298.051,17
2024-02-18T21:00:00,10,435.243,18
2024-02-18T22:00:00,3,711.44,23
2024-02-18T23:00:00,4,212.025,25
2024-02-19T00:00:00,4,344.64,29
2024-02-19T01:00:00,10,853.707,31
2024-02-19T02:00:00,8,326.6,37
2024-02-19T03:00:00,5,161.62,38
2024-02-19T04:00:00,1,122.683,43
2024-02-19T05:00:00,1,0.0,43
2024-02-19T06:00:00,4,265.57,42
2024-02-19T07:00:00,2,131.625,42
2024-02-19T08:00:00,7,114.717,43
2024-02-19T09:00:00,2,186.571,46
2024-02-19T10:00:00,2,160.923,47
2024-02-19T12:00:00,9,105.763,48
2024-02-19T13:00:00,3,83.239,47
2024-02-19T16:00:00,3,45.918,46
2024-02-19T18:00:00,1,237.597,47
2024-02-19T19:00:00,3,336.009,48
2024-02-19T20:00:00,5,589.218,45
2024-02-19T21:00:00,4,266.56,47
2024-02-19T22:00:00,4,140.307,47
2024-02-19T23:00:00,4,348.854,47
2024-02-20T00:00:00,10,714.17,47
2024-02-20T01:00:00,33,976.137,49
2024-02-20T02:00:00,3,868.437,48
2024-02-20T03:00:00,8,313.809,46
2024-02-20T04:00:00,1,136.371,47
2024-02-20T05:00:00,3,198.767,46
2024-02-20T06:00:00,0,99.427,47
2024-02-20T18:00:00,3,45.465,36
2024-02-20T19:00:00,3,61.488,37
2024-02-20T20:00:00,4,201.426,38
2024-02-20T21:00:00,6,354.152,38
2024-02-20T22:00:00,4,99.082,41
2024-02-20T23:00:00,5,132.974,41
2024-02-21T00:00:00,8,407.571,42
2024-02-21T01:00:00,7,158.017,40
2024-02-21T02:00:00,9,1013.27,38
2024-02-21T03:00:00,6,770.227,39
2024-02-21T04:00:00,3,121.239,39
2024-02-21T05:00:00,1,132.204,41
2024-02-21T06:00:00,2,140.093,40
2024-02-21T07:00:00,2,179.408,41
2024-02-21T08:00:00,4,208.37,43
2024-02-21T09:00:00,1,0.0,44
2024-02-21T10:00:00,0,4.883,44
2024-02-21T11:00:00,2,172.579,44
2024-02-21T12:00:00,2,84.821,46
